id,user_id,fleet_data,faction,fleet_name,created_at,updated_at,commander,points,date_added,legends,legacy,old_legacy,arc,shared,numerical_id
,,"Name: 
Faction: Rebel
Commander: General Cracken (26)

Assault: 
Defense: 
Navigation: 

Assault Frigate Mark II B (72)
• General Cracken (26)
• Hondo Ohnaka (2)
• Jyn Erso (4)
• Electronic Countermeasures (7)
= 111 Points

Assault Frigate Mark II B (72)
• Boarding Troopers (3)
• Electronic Countermeasures (7)
= 82 Points

Assault Frigate Mark II B (72)
• Boarding Troopers (3)
• Electronic Countermeasures (7)
= 82 Points

Squadrons:
• 4 x A-wing Squadron (44)
• Fenn Rau - Mandalorian Gauntlet Fighter (24)
• Green Squadron - A-wing Squadron (12)
• Hera Syndulla - Ghost (28)
• Shara Bey - A-wing Squadron (17)
= 125 Points

Total Points: 400",Rebel,,,,General Cracken,400,,,,,,,924
,,"Name: 
Faction: Separatist
Commander: Kraken (30)

Assault: 
Defense: 
Navigation: 

Recusant-class Light Destroyer (85)
• Kraken (30)
• Patriot Fist (6)
• Tikkes (2)
• Ordnance Experts (4)
• Reserve Hangar Deck (4)
• Assault Proton Torpedoes (4)
• Swivel-Mount Batteries (8)
= 143 Points

Hardcell-class Transport (47)
• Slicer Tools (7)
= 54 Points

Hardcell-class Transport (47)
• Parts Resupply (3)
= 50 Points

Hardcell-class Transport (47)
= 47 Points

Hardcell-class Transport (47)
= 47 Points

Gozanti-class Cruisers {CIS} (24)
= 24 Points

Squadrons:
• 4 x Vulture-class Droid Fighter Squadron (32)
= 32 Points

Total Points: 399",Separatist,,,,Kraken,399,,,,,,,925
,,"Name: 
Faction: Rebel
Commander: General Cracken (26)

Assault: 
Defense: 
Navigation: 

MC30c Torpedo Frigate (63)
• General Cracken (26)
• Ordnance Experts (4)
• Advanced Projectors (6)
• External Racks (4)
• XI7 Turbolasers (6)
= 109 Points

MC30c Torpedo Frigate (63)
• Foresight (10)
• Ordnance Experts (4)
• Electronic Countermeasures (7)
• External Racks (4)
• XI7 Turbolasers (6)
= 94 Points

MC30c Torpedo Frigate (63)
• Admonition (10)
• Ordnance Experts (4)
• Advanced Projectors (6)
• External Racks (4)
• XI7 Turbolasers (6)
= 93 Points

CR90 Corvette B (39)
• Jaina's Light (5)
• Overload Pulse (6)
= 50 Points

Squadrons:
• 2 x A-wing Squadron (22)
• Shara Bey - A-wing Squadron (17)
• Tycho Celchu - A-wing Squadron (16)
= 55 Points

Total Points: 394",Rebel,,,,General Cracken,394,,,,,,,926
,,"Name: 
Faction: Empire
Commander: General Romodi (28)

Assault: 
Defense: 
Navigation: 

Onager-class Star Destroyer (120)
• General Romodi (28)
• Cataclysm (5)
• Admiral Ozzel (2)
• Gunnery Chief Varnillian (6)
• Gunnery Team (7)
• XI7 Turbolasers (6)
• Orbital Bombardment Particle Cannons (5)
= 179 Points

Interdictor Suppression Refit (90)
• Darth Vader (4)
• Projection Experts (6)
• Disposable Capacitors (3)
• Overload Pulse (6)
• Grav Shift Reroute (2)
• G7-X Grav Well Projector (2)
= 113 Points

Imperial I-class Star Destroyer (110)
• Hondo Ohnaka (2)
• Boarding Troopers (3)
• Point Defense Ion Cannons (6)
= 121 Points

Squadrons:
= 0 Points

Total Points: 392",Empire,,,,General Romodi,392,,,,,,,927
,,"Name: 
Faction: Rebel
Commander: Kyrsta Agate (25)

Assault: 
Defense: 
Navigation: 

MC30c Torpedo Frigate (63)
• Kyrsta Agate (25)
• Foresight (10)
• Walex Blissex (5)
• Ordnance Experts (4)
• Electronic Countermeasures (7)
• External Racks (4)
• H9 Turbolasers (8)
= 126 Points

Modified Pelta-class Command Ship (60)
• Phoenix Home (3)
• Raymus Antilles (7)
• Flight Commander (3)
• Fighter Coordination Team (3)
• Expanded Hangar Bay (5)
• All Fighters, Follow Me! (5)
= 86 Points

GR-75 Medium Transports (18)
• Quantum Storm (1)
• Hondo Ohnaka (2)
• Slicer Tools (7)
= 28 Points

GR-75 Medium Transports (18)
• Bright Hope (2)
• Wedge Antilles (4)
• Bomber Command Center (8)
= 32 Points

Squadrons:
• Fenn Rau - Mandalorian Gauntlet Fighter (24)
• Gold Squadron - Y-Wing Squadron (12)
• Green Squadron - A-wing Squadron (12)
• Ketsu Onyo - Shadow Caster (22)
• 4 x Scurrg H-6 Bomber (64)
= 134 Points

Total Points: 399",Rebel,,,,Krysta Agate,399,,,,,,,928
,,"Name: 
Faction: Rebel
Commander: Kyrsta Agate (25)

Assault: 
Defense: 
Navigation: 

MC80 Command Cruiser (102)
• Kyrsta Agate (25)
• Defiance (5)
• Weapons Liaison (3)
• Engine Techs (8)
• Reserve Hangar Deck (4)
• Early Warning System (7)
• SW-7 Ion Batteries (5)
• Quad Battery Turrets (5)
= 164 Points

CR90 Corvette A (44)
• Tantive IV (3)
• Turbolaser Reroute Circuits (7)
= 54 Points

GR-75 Medium Transports (18)
• Ahsoka Tano (2)
• Reserve Hangar Deck (4)
= 24 Points

GR-75 Medium Transports (18)
• Quantum Storm (1)
• Ezra Bridger (3)
• Parts Resupply (3)
= 25 Points

Squadrons:
• Biggs Darklighter - X-wing Squadron (19)
• Fenn Rau - Mandalorian Gauntlet Fighter (24)
• Hera Syndulla - X-wing Squadron (23)
• Wedge Antilles - X-wing Squadron (19)
• X-wing Squadron (13)
• 5 x Z-95 Headhunter Squadron (35)
= 133 Points

Total Points: 397",Rebel,,,,Krysta Agate,397,,,,,,,929
,,"Name: 
Faction: Empire
Commander: General Romodi (28)

Assault: 
Defense: 
Navigation: 

Onager-class Testbed (116)
• General Romodi (28)
• Taskmaster Grint (5)
• Ordnance Experts (4)
• Orbital Bombardment Particle Cannons (5)
= 158 Points

Star Dreadnought Command Prototype (220)
• Executor I-class Star Dreadnought (381)
• Emperor Palpatine (3)
• Captain Needa (2)
• Admiral Ozzel (2)
• Gunnery Team (7)
• Intensify Firepower! (6)
= 621 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Comms Net (2)
= 29 Points

Squadrons:
= 0 Points

Total Points: 398",Empire,,,,General Romodi,398,,,,,,,930
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: 
Defense: 
Navigation: 

Imperial II-class Star Destroyer (120)
• Admiral Sloane (24)
• Commander Woldar (4)
• Flight Controllers (6)
• Expanded Hangar Bay (5)
• Electronic Countermeasures (7)
• Leading Shots (5)
• XI7 Turbolasers (6)
= 177 Points

Gladiator I-class Star Destroyer (56)
• Demolisher (10)
• Emperor Palpatine (3)
• Ordnance Experts (4)
• Engine Techs (8)
• External Racks (4)
= 85 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Squadrons:
• Colonel Jendon - Lambda-class Shuttle (23)
• Darth Vader - TIE Defender Squadron (25)
• 4 x TIE Defender Squadron (64)
= 112 Points

Total Points: 397",Empire,,,,Admiral Sloane,397,,,,,,,931
,,"Name: 
Faction: Rebel
Commander: Admiral Raddus (26)

Assault: 
Defense: 
Navigation: 

MC30c Torpedo Frigate (63)
• Admiral Raddus (26)
• Foresight (10)
• Hondo Ohnaka (2)
• Ordnance Experts (4)
• External Racks (4)
= 109 Points

MC80 Battle Cruiser (103)
• Mon Karren (6)
• Walex Blissex (5)
• Caitken and Shollan (6)
• Auxiliary Shields Team (3)
• Quad Battery Turrets (5)
= 128 Points

MC30c Torpedo Frigate (63)
• Ordnance Experts (4)
• External Racks (4)
= 71 Points

GR-75 Medium Transports (18)
• Ahsoka Tano (2)
• Comms Net (2)
= 22 Points

Squadrons:
• A-wing Squadron (11)
• Lando Calrissian - Millennium Falcon (24)
• Shara Bey - A-wing Squadron (17)
• Tycho Celchu - A-wing Squadron (16)
= 68 Points

Total Points: 395",Rebel,,,,Admiral Raddus,395,,,,,,,932
,,"Name: 
Faction: Rebel
Commander: Admiral Ackbar (38)

Assault: 
Defense: 
Navigation: 

CR90 Corvette A (44)
• Admiral Ackbar (38)
• Jaina's Light (5)
• Linked Turbolaser Towers (7)
= 94 Points

MC30c Scout Frigate (69)
• Foresight (10)
• Lando Calrissian (4)
• Ordnance Experts (4)
• External Racks (4)
• H9 Turbolasers (8)
= 99 Points

MC30c Torpedo Frigate (63)
• Admonition (10)
• Walex Blissex (5)
• Ordnance Experts (4)
• External Racks (4)
• H9 Turbolasers (8)
= 94 Points

Modified Pelta-class Assault Ship (56)
• Hondo Ohnaka (2)
• Intensify Firepower! (6)
= 64 Points

GR-75 Medium Transports (18)
• Bright Hope (2)
• Ahsoka Tano (2)
• Munitions Resupply (3)
= 25 Points

Squadrons:
• Shara Bey - A-wing Squadron (17)
• Tycho Celchu - A-wing Squadron (16)
= 33 Points

Total Points: 400",Rebel,,,,Admiral Ackbar,400,,,,,,,933
,,"Name: 
Faction: Rebel
Commander: Kyrsta Agate (25)

Assault: 
Defense: 
Navigation: 

Assault Frigate Mark II B (72)
• Kyrsta Agate (25)
• Walex Blissex (5)
• Flight Controllers (6)
• Boosted Comms (4)
• Reinforced Blast Doors (5)
• Linked Turbolaser Towers (7)
= 124 Points

CR90 Corvette A (44)
• Jaina's Light (5)
• Ahsoka Tano (2)
• Turbolaser Reroute Circuits (7)
= 58 Points

CR90 Corvette A (44)
• Tantive IV (3)
• Turbolaser Reroute Circuits (7)
= 54 Points

GR-75 Medium Transports (18)
• Bright Hope (2)
• Toryn Farr (7)
• Bomber Command Center (8)
= 35 Points

Squadrons:
• Biggs Darklighter - X-wing Squadron (19)
• Gold Squadron - Y-Wing Squadron (12)
• Jan Ors - Moldy Crow (19)
• Lando Calrissian - Millennium Falcon (24)
• Rogue Squadron - X-wing Squadron (14)
• Ten Numb - B-Wing Squadron (19)
• X-wing Squadron (13)
• YT-1300 (13)
= 133 Points

Total Points: 395",Rebel,,,,Krysta Agate,395,,,,,,,934
,,"Name: 
Faction: Separatist
Commander: TF-1726 (26)

Assault: 
Defense: 
Navigation: 

Recusant-class Light Destroyer (85)
• TF-1726 (26)
• Patriot Fist (6)
• Asajj Ventress (2)
• Ordnance Experts (4)
• B2 Rocket Troopers (7)
• Assault Proton Torpedoes (4)
• Swivel-Mount Batteries (8)
= 142 Points

Munificent-class Comms Frigate (70)
• Projection Experts (6)
• B2 Rocket Troopers (7)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 96 Points

Hardcell-class Battle Refit (50)
• B2 Rocket Troopers (7)
• Linked Turbolaser Towers (7)
= 64 Points

Hardcell-class Battle Refit (50)
• B2 Rocket Troopers (7)
• Linked Turbolaser Towers (7)
= 64 Points

Gozanti-class Cruisers {CIS} (24)
= 24 Points

Squadrons:
= 0 Points

Total Points: 397",Separatist,,,,TF-1726,397,,,,,,,935
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: 
Defense: 
Navigation: 

Quasar Fire I-class Cruiser-Carrier (54)
• Admiral Sloane (24)
• Admiral Chiraneau (10)
• Expanded Hangar Bay (5)
• Boosted Comms (4)
= 97 Points

Imperial I-class Star Destroyer (110)
• Avenger (5)
• Local Fire Control (4)
• Linked Turbolaser Towers (7)
= 126 Points

Arquitens-class Light Cruiser (52)
• Captain Needa (2)
• Turbolaser Reroute Circuits (7)
= 61 Points

Squadrons:
• Dengar - Punishing One (20)
• Maarek Stele - TIE Defender Squadron (21)
• 6 x TIE Fighter Squadron (48)
• 2 x TIE Interceptor Squadron (22)
= 111 Points

Total Points: 397",Empire,,,,Admiral Sloane,397,,,,,,,936
,,"Name: 
Faction: Empire
Commander: General Romodi (28)

Assault: 
Defense: 
Navigation: 

Onager-class Star Destroyer (120)
• General Romodi (28)
• Sunder (10)
• Fire-Control Team (2)
• Gunnery Chief Varnillian (6)
• Linked Turbolaser Towers (7)
• Orbital Bombardment Particle Cannons (5)
= 178 Points

Imperial II-class Star Destroyer (120)
• Expert Shield Tech (5)
• Gunnery Team (7)
• Reactive Gunnery (4)
• Linked Turbolaser Towers (7)
= 143 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Squadrons:
• 4 x Firespray-31 (72)
= 72 Points

Total Points: 400",Empire,,,,General Romodi,400,,,,,,,937
,,"Name: 
Faction: Republic
Commander: Anakin Skywalker - BTL-B Y-wing Squadron (18)

Assault: 
Defense: 
Navigation: 

Venator II-class Star Destroyer (100)
• Anakin Skywalker - BTL-B Y-wing Squadron (18)
• Adi Gallia (3)
• Local Fire Control (4)
• Flak Guns (3)
• Electronic Countermeasures (7)
• External Racks (4)
• DBY-827 Heavy Turbolasers (3)
= 142 Points

Venator I-class Star Destroyer (90)
• Tranquility (7)
• Clone Captain Silver (4)
• Local Fire Control (4)
• Flak Guns (3)
• External Racks (4)
• DBY-827 Heavy Turbolasers (3)
• Hot Landing (3)
= 118 Points

Pelta-class Transport Frigate (45)
• TB-73 (5)
• Projection Experts (6)
• Reactive Gunnery (4)
• Parts Resupply (3)
= 63 Points

Squadrons:
• 4 x Delta-7 Aethersprite Squadron (68)
= 68 Points

Total Points: 398",Republic,,,,Anakin Skywalker,398,,,,,,,938
,,"Name: 
Faction: Empire
Commander: Admiral Sloane (24)

Assault: Most Wanted
Defense: Planetary Ion Cannon
Navigation: Intel Sweep

Onager-class Testbed (116)
• Admiral Sloane (24)
• Governor Pryce (6)
• Veteran Gunners (5)
• Ordnance Experts (4)
• Engine Techs (8)
• Orbital Bombardment Particle Cannons (5)
= 168 Points

Quasar Fire I-class Cruiser-Carrier (54)
• Squall (7)
• Taskmaster Grint (5)
• Flight Controllers (6)
• Boosted Comms (4)
• Expanded Hangar Bay (5)
= 81 Points

Gozanti-class Cruisers (23)
• Hondo Ohnaka (2)
• Comms Net (2)
= 27 Points

Squadrons:
• Ciena Ree - TIE Interceptor Squadron (17)
• Colonel Jendon - Lambda-class Shuttle (23)
• Lambda-class Shuttle (15)
• Maarek Stele - TIE Defender Squadron (21)
• Mauler Mithel - TIE Fighter Squadron (15)
• Saber Squadron - TIE Interceptor Squadron (12)
• 2 x TIE Interceptor Squadron (22)
= 125 Points

Total Points: 395",Empire,,,,Admiral Sloane,395,,,,,,,939
,,"Name: 
Faction: Empire
Commander: Admiral Piett (22)

Assault: Rift Assault
Defense: Abandoned Mining
Facility
Navigation: Doomed Station

Interdictor Suppression Refit (90)
• Admiral Piett (22)
• Interdictor Suppression Refit (90)
• Captain Brunson (9)
• Auxiliary Shields Team (3)
• Targeting Scrambler (5)
• Grav Shift Reroute (2)
= 221 Points

Onager-class Testbed (116)
• Governor Pryce (6)
• Gunnery Chief Varnillian (6)
• Veteran Gunners (5)
• Orbital Bombardment Particle Cannons (5)
= 138 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Gozanti-class Cruisers (23)
= 23 Points

Squadrons:
• Colonel Jendon - Lambda-class Shuttle (23)
• Darth Vader - TIE Defender Squadron (25)
• Tel Trevura - JumpMaster 5000 (17)
• Valen Rudor - TIE Fighter Squadron (13)
= 78 Points

Total Points: 396",Empire,,,,Admiral Piett,396,,,,,,,940
,,"Name: 
Faction: Separatist
Commander: Kraken (30)

Assault: 
Defense: 
Navigation: 

Providence-class Dreadnought (97)
• Kraken (30)
• Hondo Ohnaka (2)
• Boarding Troopers (3)
• External Racks (4)
• Linked Turbolaser Towers (7)
= 143 Points

Providence-class Dreadnought (97)
• Lucid Voice (6)
• Shu Mai (4)
• Boarding Troopers (3)
• External Racks (4)
• Linked Turbolaser Towers (7)
• DBY-827 Heavy Turbolasers (3)
= 124 Points

Gozanti-class Cruisers {CIS} (24)
• Overload Pulse (6)
= 30 Points

Gozanti-class Cruisers {CIS} (24)
• Overload Pulse (6)
= 30 Points

Squadrons:
• DIS-T81 - Droid Tri-Fighter Squadron (17)
• Phlac-Arphocc Prototypes - Droid Tri-Fighter Squadron (18)
= 35 Points

Total Points: 391",Separatist,,,,Kraken,391,,,,,,,941
,,"Name: 
Faction: Separatist
Commander: TF-1726 (26)

Assault: Surprise Attack
Defense: Contested Outpost
Navigation: Minefields

Munificent-class Comms Frigate (70)
• TF-1726 (26)
• Auxiliary Shields Team (3)
• B2 Rocket Troopers (7)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 119 Points

Munificent-class Comms Frigate (70)
• Auxiliary Shields Team (3)
• B2 Rocket Troopers (7)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 93 Points

Munificent-class Comms Frigate (70)
• Auxiliary Shields Team (3)
• B2 Rocket Troopers (7)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 93 Points

Munificent-class Comms Frigate (70)
• Auxiliary Shields Team (3)
• B2 Rocket Troopers (7)
• Point Defense Ion Cannons (6)
• Linked Turbolaser Towers (7)
= 93 Points

Squadrons:
= 0 Points

Total Points: 390",Separatist,,,,TF-1726,390,,,,,,,942
,,"Name: 
Faction: Empire
Commander: Admiral Motti (24)

Assault: 
Defense: 
Navigation: 

Onager-class Testbed (116)
• Admiral Motti (24)
• Governor Pryce (6)
• Veteran Gunners (5)
• Engine Techs (8)
• Orbital Bombardment Particle Cannons (5)
= 164 Points

Victory I-class Star Destroyer (73)
• Harrow (3)
• Minister Tua (2)
• Boarding Troopers (3)
• Engine Techs (8)
• Electronic Countermeasures (7)
• External Racks (4)
= 100 Points

Gladiator I-class Star Destroyer (56)
• Demolisher (10)
• Skilled First Officer (1)
• Ordnance Experts (4)
• External Racks (4)
= 75 Points

Gozanti-class Cruisers (23)
• Darth Vader (4)
• Comms Net (2)
= 29 Points

Squadrons:
• 4 x TIE Fighter Squadron (32)
= 32 Points

Total Points: 398",Empire,,,,Admiral Motti,398,,,,,,,943
,,"Name: 
Faction: Empire
Commander: General Tagge (25)

Assault: Advanced Gunnery
Defense: Planetary Ion Cannon
Navigation: Solar Corona

Star Dreadnought Assault Prototype (250)
• General Tagge (25)
• Ravager (4)
• Captain Brunson (9)
• Damage Control Officer (3)
• Expert Shield Tech (5)
• Gunnery Team (7)
• Leading Shots (5)
• Linked Turbolaser Towers (7)
• H9 Turbolasers (8)
= 323 Points

Gozanti-class Cruisers (23)
• Repair Crews (3)
= 26 Points

Gozanti-class Cruisers (23)
• Repair Crews (3)
= 26 Points

Squadrons:
• Tel Trevura - JumpMaster 5000 (17)
= 17 Points

Total Points: 397",Empire,,,,General Tagge,397,,,,,,,944
,,"Name: 
Faction: Empire
Commander: Darth Vader - TIE Advanced Squadron (21)

Assault: 
Defense: 
Navigation: 

Imperial Star Destroyer Cymoon 1 Refit (112)
• Darth Vader - TIE Advanced Squadron (21)
• Relentless (3)
• Gunnery Team (7)
• Quad Battery Turrets (5)
• XI7 Turbolasers (6)
= 154 Points

Onager-class Testbed (116)
• Cataclysm (5)
• Governor Pryce (6)
• Orbital Bombardment Particle Cannons (5)
= 132 Points

Gladiator I-class Star Destroyer (56)
• Demolisher (10)
• Skilled First Officer (1)
• External Racks (4)
= 71 Points

Gozanti-class Cruisers (23)
• Hondo Ohnaka (2)
• Comms Net (2)
= 27 Points

Squadrons:
= 0 Points

Total Points: 400",Empire,,,,Darth Vader,400,,,,,,,945
,,"Name: 
Faction: Separatist
Commander: Mar Tuuk (28)

Assault: 
Defense: 
Navigation: 

Hardcell-class Transport (47)
• Mar Tuuk (28)
• Foreman's Labor (5)
• Tikkes (2)
• Hondo Ohnaka (2)
• Projection Experts (6)
• Munitions Resupply (3)
= 93 Points

Recusant-class Light Destroyer (85)
• Patriot Fist (6)
• Shu Mai (4)
• Ordnance Experts (4)
• Assault Proton Torpedoes (4)
• Swivel-Mount Batteries (8)
= 111 Points

Hardcell-class Battle Refit (50)
• Cluster Bombs (5)
• Linked Turbolaser Towers (7)
= 62 Points

Hardcell-class Battle Refit (50)
• Cluster Bombs (5)
• Linked Turbolaser Towers (7)
= 62 Points

Hardcell-class Battle Refit (50)
• Cluster Bombs (5)
• Linked Turbolaser Towers (7)
= 62 Points

Squadrons:
= 0 Points

Total Points: 396",Separatist,,,,Mar Tuuk,396,,,,,,,946
,,"Name: 
Faction: Empire
Commander: Moff Jerjerrod (23)

Assault: 
Defense: 
Navigation: 

Imperial II-class Star Destroyer (120)
• Moff Jerjerrod (23)
• Commander Vanto (7)
• Gunnery Team (7)
• Early Warning System (7)
• Linked Turbolaser Towers (7)
= 171 Points

Gladiator II-class Star Destroyer (62)
• Demolisher (10)
• Agent Kallus (3)
• Ordnance Experts (4)
• Fighter Coordination Team (3)
• External Racks (4)
= 86 Points

Gozanti-class Cruisers (23)
• Comms Net (2)
= 25 Points

Squadrons:
• Black Squadron - TIE Fighter Squadron (9)
• Darth Vader - TIE Defender Squadron (25)
• Hondo Ohnaka - Slave I (24)
• IG-88 - IG-2000 (19)
• Mauler Mithel - TIE Fighter Squadron (15)
• 2 x TIE Advanced Squadron (24)
= 116 Points

Total Points: 400",Empire,,,,Moff Jerjerrod,400,,,,,,,947
